Series,Date,Player,Team,Goals,Assists,Turnovers,"Quadball Stops","Beater Stops","Beater Shifts","Average Dodgeballs",Plus/Minus,"Runner Catches","Games Played"
"NO vs SA",2023-06-17,"Carson Running",NO,4,0,4,0,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Aja Palermo",NO,0,0,0,0,0,9,1.5556,0,0,3
"NO vs SA",2023-06-17,"P.J. Mitchell",NO,5,2,4,5,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Ben Mertens",NO,4,7,6,5,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Eric Jurgeson",NO,0,1,1,1,0,0,NULL,0,1,3
"NO vs SA",2023-06-17,"Julie Picasso",SA,0,0,0,0,0,14,0.9286,0,0,3
"NO vs SA",2023-06-17,"Terra Robinson",SA,0,0,3,1,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Kyle Bryant",SA,0,0,0,0,1,5,1.0000,-3,0,3
"NO vs SA",2023-06-17,"Riley Moehlmann",SA,1,0,1,2,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Javi Tijerina",SA,0,0,0,0,3,36,1.1667,5,0,3
"NO vs SA",2023-06-17,"Brandy Sanchez",SA,0,0,0,0,1,26,1.1923,1,0,3
"NO vs SA",2023-06-17,"Milena Sousa",SA,1,1,4,1,0,12,1.0833,-6,0,3
"NO vs SA",2023-06-17,"Dilan Freeman",SA,4,1,2,1,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Kristopher De La Fuente",SA,0,0,0,0,3,61,1.0820,-3,0,3
"NO vs SA",2023-06-17,"Matthew Blackwood",SA,6,1,3,3,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Christian Cortez",SA,0,0,1,1,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"John Alvarez",SA,3,1,2,1,0,0,NULL,0,1,3
"NO vs SA",2023-06-17,"Jay Stewart",SA,9,6,9,9,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"David Rodriguez",SA,0,0,2,2,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Alyssa Villalba",SA,2,5,2,2,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"David Avila",SA,5,2,2,5,0,0,NULL,0,0,3
"NO vs SA",2023-06-17,"Trevor Smith",SA,0,0,0,0,0,0,NULL,0,1,3
"OTT vs WAS",2023-06-17,"Jess Mulvihill",OTT,0,0,1,0,0,27,1.3333,-10,0,3
"OTT vs WAS",2023-06-17,"Max Geiler",OTT,2,0,1,2,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Antoine Bourassa",OTT,4,2,4,2,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Eduardo Fonseca Arraes",OTT,0,0,1,0,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Alex Naftel",OTT,6,5,11,3,0,0,NULL,0,1,3
"OTT vs WAS",2023-06-17,"Gwen Naftel",OTT,0,0,1,0,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Nathan Reid",OTT,0,0,4,0,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Zach Reiken",OTT,0,0,0,0,3,35,1.4000,-5,0,3
"OTT vs WAS",2023-06-17,"Norbert Buenio",OTT,3,3,12,1,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Alexander Rivoche",OTT,0,0,0,0,1,21,1.3333,-8,0,3
"OTT vs WAS",2023-06-17,"Andre Allard",OTT,0,0,3,0,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Louis-Charles Dupont",OTT,0,0,0,0,0,35,1.3429,-5,0,3
"OTT vs WAS",2023-06-17,"David Danos",OTT,0,0,0,0,1,33,1.3636,-4,0,3
"OTT vs WAS",2023-06-17,"Darren Bell",OTT,3,3,12,5,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Ellie Kalutycz",OTT,5,0,6,6,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Emily Naftel",OTT,2,1,3,2,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Julia Merlini",OTT,0,0,0,0,0,10,1.0000,-4,0,3
"OTT vs WAS",2023-06-17,"Sean Bairos",OTT,0,0,0,0,5,38,1.1579,-5,0,3
"OTT vs WAS",2023-06-17,"Matthew Brockman",OTT,0,0,7,1,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Alexandra Fleck",OTT,0,0,1,0,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Hailey Yhap",OTT,2,2,7,4,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Cody Nardone",WAS,4,3,2,8,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Ali Iannucci",WAS,0,0,0,0,1,10,1.6000,2,0,3
"OTT vs WAS",2023-06-17,"Rachel Williams",WAS,5,2,7,1,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Melissa Smith",WAS,0,0,0,0,2,15,1.0000,6,0,3
"OTT vs WAS",2023-06-17,"Robert Rice",WAS,0,0,0,0,3,16,1.8125,7,0,3
"OTT vs WAS",2023-06-17,"Katryna Hicks",WAS,0,0,0,0,3,27,1.4074,2,0,3
"OTT vs WAS",2023-06-17,"Colin Bourn",WAS,0,0,0,0,1,32,1.3125,5,0,3
"OTT vs WAS",2023-06-17,"Shane McConaghie",WAS,7,5,12,5,0,0,NULL,0,1,3
"OTT vs WAS",2023-06-17,"Dale Farnan",WAS,5,10,10,7,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Diana Howard",WAS,0,0,0,0,3,28,1.2143,4,0,3
"OTT vs WAS",2023-06-17,"Bernardo Berges",WAS,2,0,0,1,5,31,1.3871,7,0,3
"OTT vs WAS",2023-06-17,"Julia Rankin",WAS,2,1,3,2,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Jeannette High",WAS,2,0,5,2,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Julia Baer",WAS,8,3,7,1,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Elizabeth Stone",WAS,5,0,0,1,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Rachel Heald",WAS,0,0,0,0,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Julianne Nuetzel",WAS,0,1,1,1,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Tyler Trudeau",WAS,0,0,0,0,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Adrian Koretsky",WAS,0,0,0,0,1,20,1.8000,8,0,3
"OTT vs WAS",2023-06-17,"Riley Starrs",WAS,8,12,4,5,0,0,NULL,0,0,3
"OTT vs WAS",2023-06-17,"Robby May",WAS,0,0,0,0,3,17,1.2353,1,0,3
"CLT vs OTT",2023-06-24,"Celine Richard",CLT,0,0,0,0,6,26,1.5769,12,0,3
"CLT vs OTT",2023-06-24,"Ryan Davis",CLT,9,3,0,2,0,0,NULL,0,2,3
"CLT vs OTT",2023-06-24,"Lee Hodge",CLT,13,6,5,8,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Adelynn Morris",CLT,1,3,3,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Nicholas Thompson",CLT,3,2,2,3,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Zachary Thompson",CLT,7,4,3,3,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Tyrell Byrd",CLT,7,2,3,2,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Carynne White",CLT,1,3,2,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Micki Haralson",CLT,0,0,0,0,0,24,1.3750,8,0,3
"CLT vs OTT",2023-06-24,"Leo Bonilla",CLT,0,0,0,0,4,23,1.2174,6,0,3
"CLT vs OTT",2023-06-24,"Tony Bonadio",CLT,0,0,0,0,2,18,1.3889,9,1,3
"CLT vs OTT",2023-06-24,"Melissa Ross",CLT,2,2,1,1,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Joe Goldberg",CLT,0,0,0,0,7,32,1.4375,13,0,3
"CLT vs OTT",2023-06-24,"Lauren Hirsch",CLT,0,0,0,0,4,21,1.6667,12,0,3
"CLT vs OTT",2023-06-24,"Braxton Hale",CLT,0,5,2,3,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Kody LaBauve",CLT,0,0,0,0,9,19,1.5263,7,0,3
"CLT vs OTT",2023-06-24,"Madison Burns",CLT,0,0,0,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"John Keyser",CLT,0,0,0,0,0,11,1.3636,1,0,3
"CLT vs OTT",2023-06-24,"Jared Woodard",CLT,8,1,1,2,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Brandon Peterson",CLT,0,3,1,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Burl Womack",CLT,2,0,1,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Allison Slominski",CLT,0,0,2,1,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Alex Naftel",OTT,0,0,0,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Lucas Pawley",OTT,1,1,4,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Hailey Yhap",OTT,9,1,11,1,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Marc Evrad",OTT,0,0,0,0,0,14,0.9286,-7,0,3
"CLT vs OTT",2023-06-24,"Sean Bairos",OTT,0,0,0,0,2,25,1.1200,-10,0,3
"CLT vs OTT",2023-06-24,"Jess Mulvihill",OTT,0,0,0,0,1,40,0.9500,-16,0,3
"CLT vs OTT",2023-06-24,"Pavel Popov",OTT,0,0,1,2,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Eduardo Fonseca Arraes",OTT,0,0,2,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Antoine Bourassa",OTT,1,2,5,3,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Emily Naftel",OTT,0,3,5,2,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Zach Reiken",OTT,0,0,0,0,4,26,1.1154,-11,0,3
"CLT vs OTT",2023-06-24,"Ellie Kalutycz",OTT,2,1,2,3,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Alexander Rivoche",OTT,0,0,0,0,1,21,0.9524,-12,0,3
"CLT vs OTT",2023-06-24,"Lex Nakanishi",OTT,0,0,0,0,0,13,1.1538,-5,0,3
"CLT vs OTT",2023-06-24,"David Danos",OTT,0,0,0,0,4,19,1.1053,-8,0,3
"CLT vs OTT",2023-06-24,"Nathan Reid",OTT,1,2,7,2,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Louis-Charles Dupont",OTT,1,0,1,0,2,22,1.1818,-5,0,3
"CLT vs OTT",2023-06-24,"Max Geiler",OTT,3,1,7,2,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Gwen Naftel",OTT,0,0,2,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Alexandra Fleck",OTT,0,0,3,0,0,0,NULL,0,0,3
"CLT vs OTT",2023-06-24,"Matthew Brockman",OTT,1,4,8,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Jackson Herdade",KC,0,0,0,0,0,3,1.3333,0,0,3
"LC vs KC",2023-06-24,"Zero Scarborough",KC,2,0,4,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Lauren Curry",KC,0,0,0,0,3,32,1.4375,2,0,3
"LC vs KC",2023-06-24,"Robbie Wallace",KC,1,1,2,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Matthew Gulick",KC,9,4,6,5,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Brenna Duncan",KC,4,1,7,2,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Vincent Reyes",KC,3,0,3,0,4,29,1.5517,3,0,3
"LC vs KC",2023-06-24,"Keighlyn Johnson",KC,0,0,0,0,3,34,1.4118,0,0,3
"LC vs KC",2023-06-24,"Madeline Namanny",KC,1,0,2,2,0,17,1.2353,-3,0,3
"LC vs KC",2023-06-24,"Jack Downing",KC,0,0,0,0,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Danny Rendon",KC,1,0,2,3,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Cori Jobman",KC,1,1,0,2,2,14,1.4286,4,0,3
"LC vs KC",2023-06-24,"Billy Quach",KC,0,3,1,2,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Riley Usami",KC,18,3,9,5,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Dominic Krzmarzick",KC,0,0,0,0,2,14,1.1429,-2,0,3
"LC vs KC",2023-06-24,"Sena Morimoto",KC,6,6,6,2,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Brian McClannahan",KC,0,0,0,0,4,28,1.4286,6,0,3
"LC vs KC",2023-06-24,"Aakash Srinivasan",KC,0,0,0,0,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Miles Himmelmann",KC,0,1,0,0,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Talon Klimek",KC,0,0,0,0,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Chris Dorsey",LC,6,2,6,2,0,14,1.1429,-5,0,3
"LC vs KC",2023-06-24,"Hayden Boyes",LC,13,10,8,4,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Conner Mason",LC,0,0,0,0,4,41,1.1707,-7,0,3
"LC vs KC",2023-06-24,"Brandon Kubena",LC,1,1,3,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Carlos Elarba",LC,0,0,0,0,6,31,1.3226,1,0,3
"LC vs KC",2023-06-24,"Katie Whitney",LC,0,0,2,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Ashton Jeanlewis",LC,1,2,0,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Mallory Hughes",LC,0,0,0,0,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Mitchell Bauer",LC,0,0,2,0,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Jimmie Evans",LC,2,0,3,0,0,4,0.7500,0,0,3
"LC vs KC",2023-06-24,"Eli Tice",LC,0,0,0,0,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Great Usiaphre",LC,8,5,13,3,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Alex Kinsel",LC,0,0,0,0,1,14,1.1429,-1,0,3
"LC vs KC",2023-06-24,"Gabi Lopez",LC,0,0,0,0,0,35,1.3429,-2,0,3
"LC vs KC",2023-06-24,"Ashton Butler",LC,1,0,2,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Kyle Easter",LC,0,0,0,0,1,22,1.1364,-2,0,3
"LC vs KC",2023-06-24,"Caleigh Duvall",LC,0,0,0,0,2,16,1.0625,-4,0,3
"LC vs KC",2023-06-24,"Chase Contreras",LC,2,0,5,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Sarah Stewart",LC,4,1,2,3,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Lisa Reisenauer",LC,0,0,3,1,0,0,NULL,0,0,3
"LC vs KC",2023-06-24,"Jose Reyes",LC,0,0,0,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Tony Bonadio",CLT,0,0,0,0,1,11,1.3636,-6,0,3
"NYC vs CLT",2023-06-24,"Nicholas Thompson",CLT,1,1,3,1,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Ryan Davis",CLT,2,1,4,2,0,1,1.0000,-1,1,3
"NYC vs CLT",2023-06-24,"Leo Bonilla",CLT,0,0,0,0,0,17,0.9412,-5,0,3
"NYC vs CLT",2023-06-24,"Tyrell Byrd",CLT,2,1,10,1,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Carynne White",CLT,0,0,3,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Zachary Thompson",CLT,7,4,4,4,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Allison Slominski",CLT,0,0,0,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Adelynn Morris",CLT,1,1,2,1,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Burl Womack",CLT,0,0,5,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Micki Haralson",CLT,0,0,0,0,1,24,1.1667,-8,0,3
"NYC vs CLT",2023-06-24,"Jared Woodard",CLT,0,2,2,2,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Lee Hodge",CLT,3,3,6,3,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Kody LaBauve",CLT,0,0,0,0,3,25,1.1200,-6,0,3
"NYC vs CLT",2023-06-24,"Madison Burns",CLT,1,1,4,1,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Melissa Ross",CLT,0,1,2,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Lauren Hirsch",CLT,0,0,0,0,0,8,0.6250,-2,0,3
"NYC vs CLT",2023-06-24,"Braxton Hale",CLT,0,1,1,1,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Jordi Sancho",CLT,0,0,0,0,0,14,1.0714,-4,0,3
"NYC vs CLT",2023-06-24,"Celine Richard",CLT,0,0,0,0,3,38,1.1579,-16,0,3
"NYC vs CLT",2023-06-24,"Joe Goldberg",CLT,0,0,0,0,2,30,0.9333,-16,0,3
"NYC vs CLT",2023-06-24,"Christian Barnes",NYC,0,0,0,0,2,19,1.6842,11,0,3
"NYC vs CLT",2023-06-24,"Frank Minson",NYC,5,1,2,1,0,3,1.3333,-2,0,3
"NYC vs CLT",2023-06-24,"Annika Kim",NYC,0,2,3,1,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Janko Gvozdenovic",NYC,11,3,3,5,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Jason Rosenberg",NYC,0,0,0,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Jason Ng",NYC,0,0,0,0,3,19,1.7368,5,0,3
"NYC vs CLT",2023-06-24,"Tate Kay",NYC,0,0,0,0,0,11,1.5455,2,0,3
"NYC vs CLT",2023-06-24,"Mohammed Haggag",NYC,1,1,2,4,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Avery Olivar",NYC,1,1,1,1,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Vincenzo Cicco",NYC,0,0,0,0,1,26,1.3846,5,0,3
"NYC vs CLT",2023-06-24,"Luis Mendoza",NYC,2,2,1,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Devin Lee",NYC,0,0,0,0,8,36,1.5556,19,0,3
"NYC vs CLT",2023-06-24,"Jahved Cole",NYC,3,2,2,3,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Vincent Iannucci",NYC,2,3,2,1,0,0,NULL,0,1,3
"NYC vs CLT",2023-06-24,"Michael Li",NYC,3,3,4,2,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Zachary Armantrading",NYC,5,1,3,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Jon Jackson",NYC,14,7,2,13,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Kerri Donnelly",NYC,0,0,0,0,0,15,1.7333,5,0,3
"NYC vs CLT",2023-06-24,"Molly Potter",NYC,1,0,1,0,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Lindsay Marella",NYC,4,9,1,6,0,0,NULL,0,0,3
"NYC vs CLT",2023-06-24,"Tessa Mullins",NYC,0,0,0,0,2,41,1.4634,15,0,3
"NYC vs OTT",2023-06-24,"Zachary Armantrading",NYC,4,3,2,0,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Michael Li",NYC,13,5,0,5,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Jahved Cole",NYC,7,0,3,5,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Jacob Ehrlich",NYC,0,0,0,0,2,22,1.9545,11,0,3
"NYC vs OTT",2023-06-24,"Eric Pagoada",NYC,6,6,1,5,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Phill Cain",NYC,0,0,0,0,8,33,1.7879,21,0,3
"NYC vs OTT",2023-06-24,"Christian Barnes",NYC,0,0,0,0,6,34,1.7941,22,0,3
"NYC vs OTT",2023-06-24,"Jason Ng",NYC,0,0,0,0,7,32,1.7813,21,0,3
"NYC vs OTT",2023-06-24,"Jon Jackson",NYC,3,4,0,2,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Luis Mendoza",NYC,3,3,2,0,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Vincenzo Cicco",NYC,0,0,0,0,7,37,1.7838,23,0,3
"NYC vs OTT",2023-06-24,"Lindsay Marella",NYC,2,3,0,4,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Vincent Iannucci",NYC,2,1,1,3,0,0,NULL,0,1,3
"NYC vs OTT",2023-06-24,"Annika Kim",NYC,2,1,1,1,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Jason Rosenberg",NYC,0,0,0,0,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Frank Minson",NYC,4,0,0,1,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Mohammed Haggag",NYC,3,3,0,2,0,0,NULL,0,1,3
"NYC vs OTT",2023-06-24,"Kristin Forsstrom",NYC,7,1,3,3,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Kerri Donnelly",NYC,0,0,0,0,0,18,1.8889,12,0,3
"NYC vs OTT",2023-06-24,"Molly Potter",NYC,4,2,1,3,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"David Hoops",NYC,5,1,1,4,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Lucas Pawley",OTT,0,0,4,0,0,6,0.6667,-5,0,3
"NYC vs OTT",2023-06-24,"Pavel Popov",OTT,0,1,4,1,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Matthew Brockman",OTT,2,0,7,0,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Alexandra Fleck",OTT,0,0,2,1,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Emily Naftel",OTT,0,0,3,1,0,19,0.5263,-16,0,3
"NYC vs OTT",2023-06-24,"Ellie Kalutycz",OTT,0,0,8,1,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Louis-Charles Dupont",OTT,1,0,1,0,0,12,1.0000,-10,0,3
"NYC vs OTT",2023-06-24,"Alexander Rivoche",OTT,0,0,0,0,0,20,0.9500,-13,0,3
"NYC vs OTT",2023-06-24,"Sean Bairos",OTT,0,0,0,0,1,20,1.1000,-13,0,3
"NYC vs OTT",2023-06-24,"Hailey Yhap",OTT,1,1,14,1,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Julia Merlini",OTT,0,0,1,0,1,16,0.9375,-9,0,3
"NYC vs OTT",2023-06-24,"Meg Howden",OTT,0,0,2,0,1,21,0.7619,-11,0,3
"NYC vs OTT",2023-06-24,"Marc Evrad",OTT,0,0,0,0,0,18,0.7222,-11,0,3
"NYC vs OTT",2023-06-24,"Zach Reiken",OTT,0,0,0,1,3,27,0.9630,-15,0,3
"NYC vs OTT",2023-06-24,"Nathan Reid",OTT,2,0,7,2,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Gwen Naftel",OTT,0,2,4,0,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Alex Naftel",OTT,0,0,0,0,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"David Danos",OTT,0,0,1,0,0,19,0.8947,-11,0,3
"NYC vs OTT",2023-06-24,"Eduardo Fonseca Arraes",OTT,0,1,2,0,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Max Geiler",OTT,1,1,2,1,0,0,NULL,0,0,3
"NYC vs OTT",2023-06-24,"Antoine Bourassa",OTT,1,0,5,2,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Missy Ghoddossy",AUS,1,1,4,1,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Eric Reyes",AUS,0,0,0,0,0,0,NULL,0,2,3
"AUS vs SA",2023-07-01,"Kyzer Polzin",AUS,0,0,0,0,2,14,1.5000,-2,0,3
"AUS vs SA",2023-07-01,"Andrew Axtell",AUS,6,0,1,2,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Josh Johnson",AUS,7,7,3,4,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Kasye Bevers",AUS,0,0,1,3,1,3,1.3333,1,0,3
"AUS vs SA",2023-07-01,"Michael Parada",AUS,4,2,0,1,0,0,NULL,0,1,3
"AUS vs SA",2023-07-01,"Purvi Mujumdar",AUS,0,0,0,0,0,25,1.5200,0,0,3
"AUS vs SA",2023-07-01,"Pierce Wilson",AUS,0,0,0,0,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Austin Villejo",AUS,5,3,5,2,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Bailee Fields",AUS,0,0,0,0,4,42,1.5476,8,0,3
"AUS vs SA",2023-07-01,"Daniel Williams",AUS,0,0,0,0,2,35,1.6571,1,0,3
"AUS vs SA",2023-07-01,"Jackson Johnson",AUS,0,0,0,0,8,32,1.5313,2,0,3
"AUS vs SA",2023-07-01,"Mel Kite",AUS,3,1,3,2,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Miguel Esparza",AUS,13,9,1,5,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Mark McQuage",AUS,0,0,0,0,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Taylor Tracy",AUS,0,0,0,0,5,23,1.5217,4,0,3
"AUS vs SA",2023-07-01,"Louis Sanchez",AUS,0,0,0,0,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Dylan Bottoms",AUS,1,4,1,3,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Jenna Adams Tracy",AUS,1,1,1,1,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Sammy Garza",AUS,2,2,6,1,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Milena Sousa",SA,3,5,1,3,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Christian Cortez",SA,0,0,2,0,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Leo Rodriguez",SA,0,1,5,1,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Dilan Freeman",SA,1,0,1,0,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"John Alvarez",SA,2,1,2,2,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Javi Tijerina",SA,0,0,0,0,0,19,1.0526,-1,0,3
"AUS vs SA",2023-07-01,"Matthew Blackwood",SA,2,2,2,1,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Trevor Smith",SA,2,0,3,1,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Catherine Hay",SA,1,0,1,1,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Riley Moehlmann",SA,2,1,1,0,0,0,NULL,0,0,3
"AUS vs SA",2023-07-01,"Brandy Sanchez",SA,0,0,0,0,0,35,0.8286,-12,0,3
"AUS vs SA",2023-07-01,"Maya Hinebaugh",SA,0,0,0,0,3,43,1.1860,-4,0,3
